Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence
2022,10-19,Male,49.4,41.059999999999995,Low,4.0
2022,70-79,Male,-8.86,36.650000000000006,High,3.0
2021,60-69,Female,36.8,15.410000000000002,Low,7.0
2023,10-19,Male,19.810000000000002,42.629999999999995,Low,4.0
2021,80+,Male,21.99,-8.66,Middle,3.0
2024,10-19,Male,26.410000000000004,36.6,Middle,8.0
2020,20-29,Male,8.25,73.39,Middle,3.0
2021,10-19,Female,22.93,28.619999999999997,High,3.0
2021,40-49,Male,52.29,76.82000000000001,Low,8.0
2022,50-59,Female,7.27,29.03,High,9.0
2023,70-79,Male,27.080000000000002,4.670000000000002,Low,9.0
2022,60-69,Male,3.139999999999999,46.510000000000005,Middle,3.0
2022,50-59,Male,21.59,37.67,Middle,3.0
2020,40-49,Male,55.059999999999995,27.92,High,1.0
2021,30-39,Female,35.760000000000005,72.49000000000001,High,1.0
2020,30-39,Male,27.17,64.19,Middle,1.0
2021,10-19,Male,21.27,26.559999999999995,High,9.0
2023,10-19,Female,48.2,-6.390000000000001,Middle,1.0
2020,50-59,Male,25.92,31.29,Middle,3.0
2021,70-79,Male,34.34,31.61,High,4.0
2021,60-69,Female,25.19,40.150000000000006,High,1.0
2022,10-19,Male,17.9,4.279999999999998,High,1.0
2021,80+,Male,26.26,-5.690000000000001,Middle,3.0
2022,10-19,Male,57.800000000000004,23.519999999999996,Low,6.0
2021,60-69,Female,38.75,36.92,Middle,8.0
2024,20-29,Male,18.03,68.25,Low,9.0
2021,30-39,Female,33.05,58.5,Middle,10.0
2024,80+,Male,20.45,38.650000000000006,High,1.0
2021,70-79,Male,22.13,29.42,Low,7.0
2020,10-19,Female,47.79,38.43,Middle,6.0
2023,60-69,Female,35.14,30.840000000000003,High,2.0
2024,70-79,Female,26.24,1.69,Middle,7.0
2023,20-29,Male,43.34,71.86,Middle,7.0
2020,20-29,Female,16.51,31.1,Low,3.0
2023,40-49,Female,37.82,34.32,High,6.0
2022,10-19,Female,23.85,8.419999999999998,High,5.0
2020,30-39,Male,39.510000000000005,42.5,Low,5.0
2022,10-19,Male,57.21,46.18,Low,4.0
2021,30-39,Male,57.440000000000005,77.06,High,3.0
2021,20-29,Female,19.14,56.94,Low,10.0
2020,10-19,Female,20.490000000000002,-4.190000000000001,High,1.0
2024,50-59,Female,30.619999999999997,31.720000000000002,Middle,3.0
2021,30-39,Female,47.260000000000005,59.49,Low,7.0
2024,40-49,Male,29.05,82.16999999999999,High,5.0
2020,70-79,Female,18.849999999999998,18.83,Low,8.0
2024,50-59,Male,45.2,15.9,Low,7.0
2020,70-79,Female,28.599999999999998,22.619999999999997,High,3.0
2022,50-59,Male,27.66,37.3,Low,7.0
2021,70-79,Female,33.879999999999995,26.61,High,8.0
2020,50-59,Male,17.05,20.83,High,4.0
2023,50-59,Female,47.22,13.68,High,6.0
2024,20-29,Male,40.56,74.49,High,3.0
2021,20-29,Male,23.29,74.35,Low,6.0
2022,40-49,Male,20.919999999999998,39.22,Middle,1.0
2024,10-19,Female,48.82,9.389999999999999,Low,10.0
2020,70-79,Male,13.3,24.46,Middle,6.0
2020,70-79,Male,7.219999999999999,-16.439999999999998,High,8.0
2022,60-69,Male,31.84,50.59,High,8.0
2021,50-59,Female,33.66,54.82,Middle,2.0
2021,30-39,Male,71.30000000000001,59.56,High,4.0
2022,50-59,Male,31.01,66.48,Low,9.0
2020,70-79,Male,19.05,-4.5,High,4.0
2023,20-29,Female,4.21,85.48,High,9.0
2024,50-59,Female,18.51,29.25,Low,4.0
2020,20-29,Male,24.82,45.88,High,3.0
2023,60-69,Male,33.739999999999995,4.590000000000002,Middle,9.0
2020,30-39,Female,51.86,72.53,Middle,1.0
2022,30-39,Female,36.7,62.96,Middle,6.0
2020,20-29,Male,19.01,72.57000000000001,Middle,4.0
2023,80+,Male,34.08,22.659999999999997,Middle,1.0
2020,10-19,Male,37.27,2.0199999999999996,Low,2.0
2022,20-29,Male,27.89,43.8,Middle,7.0
2021,40-49,Female,17.12,38.53,Middle,3.0
2024,30-39,Male,58.760000000000005,76.84,Middle,3.0
2020,60-69,Male,-2.7200000000000006,56.05,Low,2.0
2021,80+,Male,-7.4300000000000015,-3.9400000000000013,High,7.0
2024,10-19,Female,19.810000000000002,35.2,Middle,5.0
2021,80+,Male,2.7699999999999996,23.4,High,2.0
2024,50-59,Female,15.850000000000001,25.82,High,1.0
2021,10-19,Male,33.22,27.67,Low,2.0
2024,80+,Male,25.31,17.75,Middle,6.0
2022,20-29,Male,18.86,55.760000000000005,Middle,2.0
2022,80+,Female,8.45,-2.110000000000003,High,4.0
2023,50-59,Male,22.720000000000002,48.97,High,3.0
2020,60-69,Male,4.6899999999999995,46.67,High,9.0
2022,80+,Male,32.17,-9.240000000000002,Middle,9.0
2022,70-79,Male,10.54,0.629999999999999,Low,6.0
2020,10-19,Female,29.799999999999997,52.27,High,10.0
2021,40-49,Female,13.649999999999999,74.71000000000001,High,9.0
2021,50-59,Female,15.28,22.31,High,9.0
2023,80+,Male,-1.200000000000001,-6.48,Low,2.0
2024,50-59,Male,28.240000000000002,18.130000000000003,Low,1.0
2024,30-39,Female,34.11,46.800000000000004,High,6.0
2022,30-39,Male,66.55000000000001,62.13,Low,3.0
2023,10-19,Male,23.689999999999998,36.269999999999996,Middle,5.0
2021,50-59,Female,28.36,61.81,Low,3.0
2020,40-49,Male,24.73,28.7,Middle,9.0
2024,10-19,Male,35.370000000000005,33.52,Low,7.0
2020,40-49,Female,36.25,60.22,High,3.0
2021,40-49,Male,19.5,82.78,High,3.0
2022,10-19,Female,53.02,11.959999999999997,Low,8.0
2023,60-69,Male,22.419999999999998,53.24000000000001,Low,8.0
2021,80+,Male,14.36,10.369999999999997,Middle,2.0
2021,30-39,Male,51.370000000000005,33.27,Low,9.0
2022,50-59,Male,5.94,24.05,Low,10.0
2024,40-49,Female,29.73,52.04,Low,8.0
2020,80+,Female,18.27,25.72,Middle,9.0
2020,40-49,Female,36.99,69.64,Middle,2.0
2022,80+,Female,-3.610000000000001,15.149999999999999,High,3.0
2024,70-79,Male,33.78,-9.430000000000001,Middle,2.0
2021,60-69,Male,-2.24,34.010000000000005,High,4.0
2023,20-29,Male,10.05,38.55,Low,5.0
2020,70-79,Male,11.870000000000001,8.159999999999997,Middle,2.0
2023,80+,Male,26.87,-5.690000000000001,High,2.0
2023,40-49,Female,41.169999999999995,66.95,Low,5.0
2023,10-19,Male,38.92,52.580000000000005,High,5.0
2023,10-19,Female,52.21,5.379999999999999,Middle,7.0
2020,80+,Male,4.309999999999999,12.509999999999998,Low,2.0
2022,80+,Male,-4.07,25.629999999999995,Low,4.0
2023,10-19,Female,56.83,52.18,Low,10.0
2020,80+,Male,33.39,20.04,High,7.0
2022,30-39,Male,47.39,78.41,Middle,8.0
2024,70-79,Female,23.69,21.0,Middle,8.0
2021,30-39,Female,33.09,79.24000000000001,Middle,4.0
2021,20-29,Male,41.35,61.53,Low,4.0
2022,70-79,Female,8.599999999999998,40.72,High,3.0
2024,70-79,Male,-0.7100000000000009,39.68,Middle,1.0
2024,70-79,Female,-5.58,34.26,Middle,3.0
2020,30-39,Male,65.07,66.82,Low,3.0
2024,10-19,Male,44.760000000000005,41.11,Middle,9.0
2021,30-39,Female,27.37,48.83,Middle,7.0
2022,80+,Male,27.94,-5.400000000000002,High,8.0
2021,80+,Male,12.649999999999999,36.49999999999999,High,3.0
2023,50-59,Female,42.94,57.25,Middle,7.0
2022,20-29,Male,12.53,47.18,High,2.0
2020,20-29,Female,14.95,30.01,Middle,1.0
2024,30-39,Female,66.0,85.57,High,1.0
2021,40-49,Male,30.060000000000002,32.37,Middle,2.0
2020,10-19,Female,38.24,50.21,Low,7.0
2021,40-49,Female,19.27,54.48,High,4.0
2021,20-29,Male,23.87,80.52,Middle,6.0
2023,60-69,Male,2.619999999999999,16.78,High,1.0
2022,60-69,Male,29.74,35.940000000000005,Low,9.0
2022,40-49,Male,25.43,40.1,Middle,4.0
2021,30-39,Male,60.910000000000004,64.06,High,1.0
2020,20-29,Male,48.53,46.16,Low,2.0
2020,50-59,Male,28.65,44.21,High,10.0
2022,20-29,Male,44.67,75.53,High,4.0
2020,30-39,Male,46.97,27.0,Middle,2.0
2024,20-29,Male,15.99,35.17,High,2.0
2020,20-29,Female,25.52,77.47,Middle,4.0
2023,10-19,Female,42.5,36.0,Middle,2.0
2022,70-79,Female,-7.120000000000001,29.520000000000003,Low,2.0
2023,70-79,Male,24.95,-1.6900000000000013,Low,9.0
2020,10-19,Male,51.26,37.86,Low,8.0
2020,10-19,Male,16.15,14.419999999999998,Low,9.0
2020,30-39,Male,38.04,56.63,Middle,5.0
2022,30-39,Female,47.790000000000006,40.5,Middle,6.0
2022,20-29,Male,24.49,72.79,Low,6.0
2021,20-29,Male,13.97,84.00999999999999,Low,6.0
2022,40-49,Male,20.21,55.23,High,7.0
2023,80+,Male,19.250000000000004,-0.360000000000003,Low,3.0
2020,40-49,Male,49.279999999999994,68.16,High,9.0
2023,30-39,Male,32.45,53.42,Middle,3.0
2023,60-69,Female,-6.82,33.64,High,10.0
2024,70-79,Male,33.41,-14.82,Middle,7.0
2020,20-29,Male,12.47,44.230000000000004,Middle,2.0
2020,60-69,Male,32.42999999999999,53.040000000000006,Low,7.0
2021,10-19,Male,27.25,13.959999999999997,High,1.0
2023,80+,Male,32.989999999999995,32.03,Middle,1.0
2020,40-49,Female,32.57,52.419999999999995,Low,10.0
2024,20-29,Female,38.12,76.06,Low,6.0
2023,70-79,Male,-1.8400000000000016,37.67,Low,6.0
2024,30-39,Female,60.28,78.53,High,9.0
2022,20-29,Female,43.8,83.28999999999999,Middle,9.0
2022,60-69,Female,38.89,8.910000000000002,Middle,6.0
2024,10-19,Female,35.87,49.19,Middle,9.0
2022,10-19,Male,45.39,24.25,High,10.0
2023,10-19,Male,33.04,17.58,High,5.0
2023,10-19,Male,47.7,18.379999999999995,Middle,8.0
2020,40-49,Male,16.919999999999998,49.41,Middle,8.0
2020,50-59,Male,11.75,28.11,High,4.0
2021,20-29,Male,23.14,59.69,Middle,6.0
2023,10-19,Male,45.300000000000004,3.2399999999999984,Middle,4.0
2022,20-29,Male,43.33,76.86,Low,2.0
2020,40-49,Male,19.63,82.97,Low,10.0
2023,20-29,Male,31.35,85.55,High,5.0
2024,60-69,Female,1.8199999999999985,25.270000000000003,Middle,4.0
2020,60-69,Male,4.649999999999999,15.790000000000001,Low,8.0
2020,60-69,Male,5.550000000000001,51.81,Low,3.0
2020,80+,Female,17.179999999999996,-8.66,Middle,2.0
2023,80+,Male,25.000000000000004,29.22,Low,7.0
2021,80+,Male,13.73,-7.830000000000002,High,1.0
2020,10-19,Male,59.190000000000005,6.5,Low,1.0
2021,80+,Male,25.52,-21.35,High,1.0
2023,10-19,Male,54.45,39.1,Low,1.0
2021,10-19,Female,38.18,10.959999999999997,High,2.0
2020,70-79,Female,32.39,16.18,Middle,1.0
2024,10-19,Male,52.49,20.450000000000003,Middle,5.0
2020,70-79,Male,-9.43,-7.449999999999999,High,2.0
2023,10-19,Male,59.620000000000005,-2.230000000000002,Low,9.0
2021,20-29,Female,6.44,56.41,High,6.0
2024,30-39,Male,65.73,46.29,Middle,1.0
2023,10-19,Female,24.71,44.33,High,10.0
2024,20-29,Male,20.860000000000003,75.19999999999999,Low,2.0
2022,10-19,Female,40.29,30.009999999999998,High,2.0
2024,20-29,Male,17.34,61.720000000000006,Low,9.0
2021,30-39,Male,69.39,42.5,High,7.0
2024,50-59,Male,49.67,30.290000000000003,Middle,3.0
2024,70-79,Male,24.529999999999998,33.36,Middle,1.0
2022,60-69,Male,-0.3200000000000003,43.5,Low,4.0
2022,20-29,Male,36.93,59.43000000000001,Middle,8.0
2021,40-49,Female,21.31,67.95,High,6.0
2022,80+,Male,20.62,-2.080000000000002,High,5.0
2024,20-29,Female,28.82,81.89999999999999,Low,4.0
2023,50-59,Female,40.6,11.01,Middle,9.0
2023,60-69,Female,-6.410000000000001,20.300000000000004,High,3.0
2022,40-49,Female,45.19,72.29,Middle,2.0
2022,30-39,Female,53.86,45.83,Low,2.0
2020,20-29,Male,43.23,38.61,Middle,1.0
2021,10-19,Male,32.05,-1.8300000000000018,High,4.0
2022,80+,Male,4.449999999999999,31.939999999999998,Low,6.0
2020,40-49,Male,45.47,74.45,High,2.0
2023,80+,Female,-0.4200000000000017,28.25,Middle,10.0
2021,10-19,Male,39.1,45.24,High,7.0
2022,40-49,Male,46.15,46.57,High,8.0
2022,40-49,Female,18.56,39.96,High,6.0
2024,70-79,Male,7.52,27.33,High,7.0
2020,20-29,Female,42.12,69.12,Low,7.0
2023,50-59,Male,50.63,16.310000000000002,Low,7.0
2022,80+,Male,9.14,25.059999999999995,Middle,1.0
2022,20-29,Male,36.11,38.82,High,8.0
2023,80+,Male,29.070000000000004,5.32,Low,9.0
2022,30-39,Male,66.2,53.97,Middle,7.0
2021,70-79,Male,24.900000000000002,37.43000000000001,Middle,6.0
2023,70-79,Male,8.55,-7.850000000000001,High,4.0
2021,30-39,Female,56.51,64.00999999999999,High,1.0
2023,20-29,Male,43.21,36.8,High,4.0
2022,20-29,Male,32.31,56.69,Low,8.0
2023,20-29,Male,37.63,80.21000000000001,High,4.0
2021,80+,Male,6.379999999999999,-12.470000000000002,High,10.0
2024,10-19,Female,27.020000000000003,53.120000000000005,Middle,5.0
2024,60-69,Male,26.84,54.09000000000001,High,4.0
2024,10-19,Female,32.28,22.439999999999998,Middle,5.0
2023,40-49,Male,17.13,31.479999999999997,Middle,1.0
2021,30-39,Female,65.95,32.19,Low,3.0
2020,10-19,Female,47.910000000000004,-3.0900000000000016,Low,5.0
2020,50-59,Female,45.59,64.43,Low,9.0
2020,20-29,Female,29.68,32.43,Middle,9.0
2023,30-39,Female,31.080000000000002,34.6,High,8.0
2020,20-29,Male,43.21,62.480000000000004,High,3.0
2023,40-49,Female,39.559999999999995,33.13,Middle,3.0
2024,60-69,Female,17.919999999999998,16.85,Low,9.0
2023,80+,Male,-1.8000000000000007,-12.09,Middle,5.0
2022,50-59,Male,31.66,47.57,Middle,4.0
2020,60-69,Female,27.13,16.740000000000002,High,3.0
2020,10-19,Male,42.49,1.4399999999999977,Middle,6.0
2020,80+,Male,31.779999999999998,19.199999999999996,High,3.0
2024,10-19,Male,27.64,23.65,Low,7.0
2020,20-29,Female,47.36,64.8,Middle,8.0
2023,50-59,Male,18.2,45.4,Middle,5.0
2023,80+,Male,9.510000000000002,5.670000000000002,Middle,9.0
2022,60-69,Male,29.34,2.5700000000000003,Middle,8.0
2023,20-29,Male,32.78,30.03,Middle,10.0
2020,20-29,Male,17.22,30.150000000000002,Middle,4.0
2021,60-69,Female,28.169999999999998,35.97,Middle,4.0
2024,40-49,Female,18.82,70.31,High,7.0
2023,20-29,Male,20.130000000000003,55.28,High,1.0
2022,20-29,Female,41.83,48.760000000000005,Low,7.0
2020,30-39,Male,42.95,63.83,Low,3.0
2023,50-59,Male,52.51,12.16,Middle,1.0
2021,20-29,Male,36.07,71.51,Low,10.0
2022,60-69,Male,33.129999999999995,-1.3699999999999992,High,6.0
2023,70-79,Female,11.649999999999999,24.270000000000003,Middle,1.0
2023,80+,Male,-0.2500000000000018,-17.400000000000002,High,5.0
2024,20-29,Male,37.08,69.92,High,5.0
2021,40-49,Female,20.99,66.42,Low,8.0
2024,30-39,Female,67.95,67.0,Middle,9.0
2020,70-79,Male,-9.34,34.65,High,5.0
2020,10-19,Male,17.92,7.509999999999998,Low,3.0
2022,60-69,Male,9.689999999999998,51.35000000000001,Middle,1.0
2023,10-19,Male,51.910000000000004,39.3,High,1.0
2024,70-79,Male,12.04,22.5,High,8.0
2022,10-19,Female,17.46,-6.030000000000001,Middle,9.0
2020,50-59,Female,18.19,56.24,High,8.0
2023,40-49,Male,57.72,38.58,High,10.0
2024,10-19,Male,30.730000000000004,9.03,High,3.0
2024,60-69,Female,19.669999999999998,10.29,Low,6.0
2021,20-29,Female,48.34,76.88,Middle,2.0
2021,80+,Male,29.609999999999996,25.33,Middle,5.0
2023,80+,Male,18.330000000000002,3.6599999999999966,High,9.0
2020,20-29,Female,18.63,71.02,Middle,7.0
2020,20-29,Female,16.83,43.72,High,3.0
2021,80+,Male,4.439999999999998,15.259999999999998,Low,1.0
2024,20-29,Female,34.2,60.71,Low,7.0
2021,10-19,Male,44.230000000000004,38.16,Middle,8.0
2024,20-29,Female,20.42,71.25,Middle,3.0
2022,60-69,Male,8.52,46.89,High,5.0
2021,10-19,Female,26.619999999999997,1.8999999999999986,Middle,5.0
2024,10-19,Male,47.84,8.989999999999997,High,9.0
2020,70-79,Male,32.42,24.58,High,3.0
2022,50-59,Male,23.95,18.74,High,10.0
2021,80+,Female,15.439999999999998,13.299999999999997,Middle,3.0
2021,60-69,Male,-3.2700000000000005,0.0,Low,8.0
2023,80+,Male,8.970000000000002,8.329999999999998,Middle,5.0
2023,50-59,Male,35.730000000000004,55.02,Low,5.0
2021,50-59,Male,29.51,63.06,Middle,7.0
2021,30-39,Male,39.08,55.97,Middle,8.0
2023,80+,Male,6.990000000000002,25.939999999999998,High,7.0
2022,10-19,Female,27.93,21.93,High,2.0
2024,80+,Male,19.529999999999998,4.380000000000001,High,5.0
2020,40-49,Female,12.120000000000001,37.14,High,8.0
2023,10-19,Male,52.440000000000005,23.229999999999997,Low,4.0
2024,20-29,Female,34.47,44.12,Low,3.0
2020,50-59,Male,20.04,15.2,High,1.0
2020,20-29,Male,42.84,58.96000000000001,Middle,4.0
2023,40-49,Female,16.08,58.55,Middle,2.0
2020,20-29,Female,6.24,83.66,High,4.0
2022,10-19,Male,23.310000000000002,35.5,Middle,2.0
2022,30-39,Female,35.19,33.02,Middle,2.0
2021,80+,Male,27.59,-6.920000000000002,Low,9.0
2021,10-19,Male,37.0,12.709999999999997,Low,7.0
2021,40-49,Female,12.629999999999999,43.269999999999996,High,6.0
2023,80+,Female,10.29,-6.800000000000001,High,1.0
2021,70-79,Male,22.51,9.090000000000003,High,10.0
2022,10-19,Female,46.64,53.589999999999996,Middle,2.0
2020,70-79,Male,-2.8100000000000005,7.100000000000001,Middle,10.0
2024,30-39,Female,25.93,79.41,Low,5.0
2021,40-49,Male,12.030000000000001,51.97,High,7.0
2021,50-59,Male,45.14,57.22,High,5.0
2020,20-29,Female,43.53,83.46,High,2.0
2024,70-79,Female,-3.710000000000001,-4.139999999999999,Middle,6.0
2023,50-59,Male,23.650000000000002,12.41,Middle,10.0
2020,10-19,Male,30.189999999999998,29.159999999999997,Low,5.0
2024,20-29,Female,15.96,61.07,Middle,7.0
2023,40-49,Male,44.12,79.45,Low,10.0
2021,30-39,Male,58.27,70.64,High,6.0
2020,40-49,Male,33.07,37.91,High,6.0
2021,70-79,Male,16.599999999999998,-11.92,Low,2.0
2024,20-29,Male,9.81,68.11,High,4.0
2021,10-19,Male,29.25,39.98,Middle,2.0
2024,60-69,Male,31.74,5.359999999999999,Middle,5.0
2024,50-59,Male,36.26,36.050000000000004,Low,10.0
2021,50-59,Female,47.96,59.41,Middle,2.0
2022,10-19,Male,15.17,44.82,Middle,7.0
2023,80+,Male,-5.91,34.21,Middle,8.0
2024,50-59,Female,33.77,60.28,High,3.0
2023,50-59,Female,8.98,31.44,Low,8.0
2024,80+,Male,-3.040000000000001,31.020000000000003,High,4.0
2024,50-59,Male,22.73,31.51,Low,4.0
2021,40-49,Male,34.089999999999996,68.07000000000001,Low,2.0
2022,10-19,Male,58.63,37.97,Middle,3.0
2024,50-59,Male,8.58,12.17,High,3.0
2023,70-79,Male,-4.290000000000001,-12.44,High,6.0
2024,60-69,Female,-2.25,9.760000000000002,Low,10.0
2021,70-79,Male,14.469999999999999,20.869999999999997,Low,1.0
2022,20-29,Male,49.23,29.04,Middle,10.0
2024,60-69,Male,6.559999999999999,42.21,Low,3.0
2021,20-29,Male,8.39,68.82000000000001,Low,2.0
2020,20-29,Female,46.74,79.95,Middle,2.0
2020,20-29,Female,42.87,27.150000000000002,High,8.0
2020,30-39,Male,59.480000000000004,75.62,Low,5.0
2022,10-19,Female,46.26,10.879999999999999,Middle,8.0
2023,10-19,Female,41.74,13.489999999999998,Low,4.0
2020,10-19,Male,40.16,31.119999999999997,Middle,9.0
2023,10-19,Male,36.74,14.59,Low,4.0
2022,40-49,Female,50.22,63.76,High,9.0
2022,10-19,Male,55.690000000000005,19.1,Middle,3.0
2024,10-19,Male,33.9,52.53,Low,2.0
2023,50-59,Male,38.6,62.53,High,7.0
2021,10-19,Male,54.01,26.47,Low,10.0
2023,10-19,Male,55.21,20.449999999999996,Low,1.0
2023,10-19,Male,56.940000000000005,21.979999999999997,High,4.0
2021,60-69,Male,29.290000000000003,39.27,Middle,6.0
2024,10-19,Male,26.700000000000003,31.840000000000003,Low,10.0
2024,40-49,Male,30.860000000000003,50.96,Low,1.0
2023,40-49,Female,43.29,41.64,Low,10.0
2022,20-29,Female,15.74,30.39,High,6.0
2020,20-29,Female,49.57,80.64,Low,2.0
2023,10-19,Male,32.15,4.989999999999998,High,1.0
2024,10-19,Male,22.35,31.159999999999997,High,9.0
2021,10-19,Male,33.08,39.82,Middle,4.0
2022,20-29,Male,28.65,67.96000000000001,High,4.0
2022,40-49,Male,50.68,29.39,Middle,6.0
2020,60-69,Male,-0.040000000000000924,30.330000000000005,High,9.0
2023,20-29,Female,36.73,85.61,Middle,10.0
2020,60-69,Male,-4.4,31.130000000000003,Low,9.0
2023,70-79,Male,-4.040000000000001,20.189999999999998,High,3.0
2024,10-19,Female,33.04,46.53,High,9.0
2022,10-19,Female,25.23,48.07,High,10.0
2022,50-59,Male,14.09,58.79,Middle,3.0
2020,30-39,Female,29.580000000000002,73.36,Low,9.0
2023,70-79,Male,6.060000000000002,8.689999999999998,Low,7.0
2020,20-29,Male,26.56,81.27,Low,3.0
2023,30-39,Male,45.99,37.99,Low,5.0
2021,30-39,Female,68.96000000000001,45.63,Middle,4.0
2022,30-39,Male,65.57,84.07,High,10.0
2021,60-69,Male,17.029999999999998,-1.2799999999999994,Low,8.0
2022,70-79,Female,-3.25,20.549999999999997,Low,9.0
2022,80+,Female,7.939999999999998,38.089999999999996,Low,7.0
2022,10-19,Female,24.78,34.97,Middle,3.0
2022,40-49,Male,44.169999999999995,43.97,Middle,2.0
2022,50-59,Male,16.0,32.88,Middle,1.0
2024,20-29,Male,41.120000000000005,40.080000000000005,High,5.0
2024,20-29,Male,24.55,48.51,Low,5.0
2024,30-39,Female,33.95,36.220000000000006,High,9.0
2024,30-39,Male,45.660000000000004,55.760000000000005,High,5.0
2020,20-29,Female,11.86,35.3,Middle,5.0
2020,40-49,Male,34.699999999999996,47.21,Low,4.0
2020,50-59,Male,48.91,53.79,High,3.0
2022,40-49,Male,39.83,35.96,High,4.0
2021,40-49,Female,20.82,72.32000000000001,Low,10.0
2022,10-19,Male,52.730000000000004,-3.880000000000001,High,2.0
2023,20-29,Male,38.59,37.370000000000005,Low,6.0
2023,10-19,Male,27.78,33.82,Low,5.0
2024,40-49,Female,49.3,48.73,Middle,1.0
2023,10-19,Male,57.540000000000006,32.25,Middle,4.0
2023,40-49,Female,11.02,42.339999999999996,Low,4.0
2023,80+,Female,-3.040000000000001,11.199999999999996,Low,1.0
2024,20-29,Male,43.38,58.85,Low,5.0
2022,20-29,Male,48.84,81.36,High,8.0
2022,20-29,Female,49.85,76.75,Middle,10.0
2023,20-29,Male,38.86,42.040000000000006,High,5.0
2024,30-39,Male,37.75,57.480000000000004,High,3.0
2024,10-19,Male,24.549999999999997,30.15,Low,3.0
2024,20-29,Male,31.57,39.910000000000004,Low,3.0
2024,70-79,Male,22.180000000000003,43.23,Low,8.0
2020,30-39,Male,71.37,73.55000000000001,Low,1.0
2023,20-29,Male,11.57,57.47,Low,4.0
2021,20-29,Male,10.09,37.57,Middle,4.0
2020,10-19,Male,31.259999999999998,38.76,Low,2.0
2022,20-29,Male,38.75,32.5,High,8.0
2020,10-19,Male,24.48,-0.2900000000000009,Middle,9.0
2023,80+,Female,0.7199999999999989,21.86,Low,4.0
2021,10-19,Female,27.29,34.87,Middle,5.0
2020,10-19,Female,23.86,22.589999999999996,Low,7.0
2022,30-39,Male,58.31,34.95,High,1.0
2021,20-29,Male,13.75,29.73,Middle,3.0
2024,10-19,Male,26.189999999999998,15.979999999999999,Low,9.0
2020,70-79,Male,9.36,14.670000000000002,Low,7.0
2021,30-39,Male,47.59,75.5,High,5.0
2020,70-79,Male,26.99,32.04,Low,6.0
2021,60-69,Male,34.230000000000004,42.81,Low,6.0
2024,20-29,Female,11.29,66.21,High,5.0
2024,70-79,Male,19.06,19.310000000000002,Middle,8.0
2024,40-49,Female,12.17,37.71,Middle,6.0
2024,60-69,Male,7.859999999999999,48.900000000000006,Low,6.0
2024,80+,Female,-8.25,-11.040000000000001,Low,3.0
2020,80+,Female,30.62,-8.89,High,6.0
2023,30-39,Male,30.090000000000003,85.33000000000001,High,7.0
2020,80+,Female,7.219999999999999,23.64,High,1.0
2022,40-49,Male,47.25,71.79,Low,5.0
2022,70-79,Female,-0.5500000000000007,42.36,Low,3.0
2021,10-19,Male,50.42,36.07,High,7.0
2023,20-29,Female,15.969999999999999,54.39,High,4.0
2023,10-19,Female,40.75,25.6,Low,7.0
2023,60-69,Male,31.66,6.24,Middle,7.0
2020,60-69,Male,3.51,50.690000000000005,Low,4.0
2024,10-19,Female,55.440000000000005,40.61,Middle,9.0
2024,70-79,Male,-4.4,-13.18,Middle,6.0
2021,40-49,Male,13.27,66.87,High,9.0
2023,20-29,Male,28.6,29.47,High,6.0
2022,20-29,Female,9.32,61.56,Low,7.0
2024,40-49,Male,56.05,65.32,Middle,10.0
2020,60-69,Male,24.959999999999997,-2.91,Low,8.0
2020,10-19,Female,36.02,49.300000000000004,High,6.0
2022,20-29,Male,28.93,80.03,Middle,4.0
2023,20-29,Female,14.11,27.42,Middle,8.0
2022,20-29,Male,7.87,78.32000000000001,High,8.0
2021,10-19,Female,54.5,36.309999999999995,Low,5.0
2022,70-79,Female,13.149999999999999,-14.42,Low,5.0
2022,30-39,Male,45.58,28.520000000000003,Middle,10.0
2023,60-69,Male,29.87,15.180000000000001,Low,3.0
2020,30-39,Female,37.1,38.11,High,1.0
2021,10-19,Male,43.13,25.64,High,7.0
2020,80+,Male,22.73,-7.470000000000002,Low,5.0
2021,50-59,Male,6.19,32.73,High,3.0
2021,20-29,Female,27.98,85.2,Low,9.0
2022,80+,Male,-1.4300000000000015,-7.640000000000001,Middle,2.0
2020,10-19,Male,56.09,1.6799999999999997,High,8.0
2023,10-19,Female,35.8,37.83,Low,10.0
2022,10-19,Male,22.43,15.799999999999997,Low,3.0
2024,20-29,Male,36.74,69.72,Middle,8.0
2024,10-19,Male,57.39,54.61,Low,5.0
2021,80+,Male,30.429999999999996,23.46,Middle,8.0
2021,50-59,Male,32.12,10.19,High,10.0
2022,80+,Female,-10.330000000000002,11.030000000000001,Low,4.0
2023,30-39,Female,67.87,51.77,Middle,10.0
2021,50-59,Male,18.26,29.79,High,7.0
2020,50-59,Male,38.58,42.37,High,10.0
2022,60-69,Male,21.529999999999998,11.17,High,6.0
2022,60-69,Male,-5.550000000000001,0.7700000000000014,Middle,2.0
2020,30-39,Female,33.75,75.59,Low,10.0
2020,60-69,Male,36.16,19.35,Low,4.0
2023,20-29,Male,28.05,67.71000000000001,High,7.0
2020,50-59,Male,6.51,13.9,Middle,3.0
2023,70-79,Male,-6.190000000000001,37.06,Low,3.0
2024,80+,Female,10.55,1.819999999999999,High,3.0
2023,20-29,Male,14.69,70.05,High,7.0
2024,40-49,Male,29.910000000000004,73.83,Low,4.0
2023,10-19,Male,47.82,54.089999999999996,Middle,6.0
